Id,country,points,price,province,region,variety
2289,Spain,92,37,Northern Spain,Rioja,Tempranillo
2290,Spain,92,46,Northern Spain,Ribera del Duero,Tempranillo
2291,Spain,90,25,Catalonia,Cava,Sparkling Blend
2292,Spain,89,13,Northern Spain,Rioja,Tempranillo
2293,Spain,89,25,Northern Spain,Toro,Tempranillo
2294,Spain,89,23,Northern Spain,Rioja,Tempranillo
2295,Spain,89,23,Northern Spain,Rioja,Tempranillo
2296,Spain,96,770,Catalonia,Priorat,Carignane
2297,Spain,86,15,Northern Spain,Rioja,Rosa
2298,Spain,88,32,Central Spain,Vino de la Tierra de Castilla,Cabernet Franc
2299,Spain,88,19,Catalonia,Cava,Sparkling Blend
2300,Spain,92,46,Northern Spain,Ribera del Duero,Tempranillo
2301,Spain,92,25,Northern Spain,Toro,Tinta de Toro
2302,Spain,92,50,Northern Spain,Ribera del Duero,Tempranillo
2303,Spain,92,44,Northern Spain,Rioja,Tempranillo Blend
2304,Spain,92,80,Northern Spain,Toro,Tinta de Toro
2305,Spain,87,18,Catalonia,Priorat,Red Blend
2306,Spain,87,10,Northern Spain,Rioja,Tempranillo
2307,Spain,87,10,Central Spain,Vino de la Tierra de Castilla,Tempranillo
2308,Spain,87,12,Northern Spain,Toro,Tinta de Toro
2309,Spain,87,13,Northern Spain,Rioja,Rosa
2310,Spain,89,18,Galicia,Ra?as Baixas,Albariato
2311,Spain,89,23,Northern Spain,Rioja,Tempranillo
2312,Spain,90,40,Northern Spain,Ribera del Duero,Tempranillo
2313,Spain,89,15,Northern Spain,Rioja,Tempranillo Blend
2314,Spain,89,13,Northern Spain,Rioja,Tempranillo
2315,Spain,89,14,Northern Spain,Rioja,Tempranillo Blend
2316,Spain,86,23,Northern Spain,Rueda,Verdejo
2317,Spain,86,28,Northern Spain,Rioja,Tempranillo
2318,Spain,92,80,Northern Spain,Toro,Tinta de Toro
2319,Spain,92,59,Northern Spain,Ribera del Duero,Tempranillo
2320,Spain,91,60,Northern Spain,Toro,Tempranillo Blend
2321,Spain,89,20,Northern Spain,Rioja,Tempranillo
2322,Spain,88,30,Northern Spain,Rioja,Tempranillo Blend
2323,Spain,88,24,Northern Spain,Rioja,Tempranillo
2324,Spain,87,11,Northern Spain,Rioja,Tempranillo
2325,Spain,87,10,Northern Spain,Navarra,Rosa
2326,Spain,89,30,Northern Spain,Ribera del Duero,Tempranillo
2327,Spain,89,33,Northern Spain,Rioja,Tempranillo
2328,Spain,89,73,Northern Spain,Ribera del Duero,Tempranillo
2329,Spain,89,20,Northern Spain,Rioja,Garnacha
2330,Spain,89,20,Northern Spain,Rioja,Tempranillo Blend
2331,Spain,89,17,Galicia,Ra?as Baixas,Albariato
2332,Spain,95,70,Northern Spain,Rioja,Tempranillo
2333,Spain,86,12,Northern Spain,Vino de la Tierra de Castilla y Lea?n,Tempranillo
2334,Spain,86,15,Northern Spain,Rioja,Tempranillo Blend
2335,Spain,86,14,Northern Spain,Bierzo,Godello
2336,Spain,91,80,Northern Spain,Ribera del Duero,Tempranillo Blend
2337,Spain,88,70,Northern Spain,Bierzo,Godello
2338,Spain,88,24,Northern Spain,Campo de Borja,Syrah
2339,Spain,89,26,Galicia,Ra?as Baixas,White Blend
2340,Spain,89,18,Galicia,Ra?as Baixas,Albariato
2341,Spain,89,16,Northern Spain,Rioja,Tempranillo
2342,Spain,87,23,Catalonia,Montsant,Red Blend
2343,Spain,87,52,Northern Spain,Rioja,Red Blend
2344,Spain,89,13,Northern Spain,Rioja,Tempranillo
2345,Spain,89,80,Northern Spain,Rioja,Garnacha
2346,Spain,94,105,Catalonia,Priorat,Carignane
2347,Spain,94,58,Northern Spain,Rioja,Tempranillo Blend
2348,Spain,86,10,Levante,Jumilla,Monastrell
2349,Spain,86,8,Catalonia,Catalunya,Garnacha
2350,Spain,88,70,Northern Spain,Bierzo,Godello
2351,Spain,87,19,Catalonia,Priorat,Red Blend
2352,Spain,87,20,Catalonia,Terra Alta,Carignane
2353,Spain,87,24,Catalonia,Alella,Syrah
2354,Spain,87,20,Galicia,Ra?as Baixas,Albariato
2355,Spain,89,28,Northern Spain,Rioja,Tempranillo
2356,Spain,89,25,Northern Spain,Rioja,Tempranillo
2357,Spain,89,16,Northern Spain,Caria±ena,Garnacha
2358,Spain,89,24,Northern Spain,Bierzo,Godello
2359,Spain,89,30,Northern Spain,Caria±ena,Garnacha
2360,Spain,89,20,Northern Spain,Rioja,Tempranillo
2361,Spain,87,8,Central Spain,Valdepea±as,Tempranillo
2362,Spain,87,10,Northern Spain,Rioja,Tempranillo
2363,Spain,87,15,Northern Spain,Rioja,Tempranillo Blend
2364,Spain,89,50,Northern Spain,Rioja,Tempranillo Blend
2365,Spain,87,20,Galicia,Ra?as Baixas,Albariato
2366,Spain,87,14,Northern Spain,Rioja,Tempranillo
2367,Spain,87,10,Northern Spain,Rioja,Tempranillo Blend
2368,Spain,91,38,Catalonia,Cava,Sparkling Blend
2369,Spain,91,28,Northern Spain,Ribera del Duero,Tempranillo
2370,Spain,89,17,Northern Spain,Rioja,Tempranillo Blend
2371,Spain,89,27,Catalonia,Priorat,Red Blend
2372,Spain,86,15,Northern Spain,Rioja,Tempranillo
2373,Spain,86,10,Northern Spain,Rioja,Tempranillo
2374,Spain,94,50,Catalonia,Priorat,Red Blend
2375,Spain,89,55,Catalonia,Priorat,White Blend
2376,Spain,88,27,Northern Spain,Rioja,Tempranillo Blend
2377,Spain,88,23,Northern Spain,Rioja,Tempranillo
2378,Spain,91,46,Catalonia,Cava,Sparkling Blend
2379,Spain,85,20,Northern Spain,Vino de la Tierra de Castilla y Lea?n,Verdejo
2380,Spain,85,18,Catalonia,Montsant,Red Blend
2381,Spain,85,16,Northern Spain,Rioja,Tempranillo Blend
2382,Spain,85,17,Levante,Jumilla,Monastrell
2383,Spain,87,12,Northern Spain,Rueda,Verdejo
2384,Spain,87,12,Northern Spain,Rioja,Rosa
2385,Spain,89,17,Northern Spain,Rioja,Tempranillo Blend
2386,Spain,89,27,Catalonia,Priorat,Red Blend
2387,Spain,89,23,Northern Spain,Rioja,Tempranillo
2388,Spain,86,15,Northern Spain,Ribera del Duero,Tempranillo Blend
2389,Spain,86,8,Central Spain,Vino de la Tierra de Castilla,Tempranillo
2390,Spain,86,22,Central Spain,La Mancha,Red Blend
2391,Spain,86,10,Northern Spain,Ribera del Duero,Tempranillo Blend
2392,Spain,93,99,Catalonia,Priorat,Carignane
2393,Spain,88,32,Northern Spain,Rioja,Tempranillo
2394,Spain,91,40,Northern Spain,Toro,Tinta de Toro
2395,Spain,91,30,Northern Spain,Rioja,Tempranillo Blend
2396,Spain,91,35,Northern Spain,Rioja,Tempranillo
2397,Spain,85,9,Northern Spain,Caria±ena,Red Blend
2398,Spain,85,23,Northern Spain,Ribera del Duero,Tempranillo Blend
2399,Spain,85,14,Northern Spain,Bierzo,Godello
2400,Spain,85,16,Northern Spain,Ribera del Duero,Tempranillo
2401,Spain,85,12,Andalucia,Jerez,Sherry
2402,Spain,87,9,Levante,Alicante,Monastrell
2403,Spain,87,9,Levante,Jumilla,Monastrell
2404,Spain,89,27,Northern Spain,Rioja,Garnacha
2405,Spain,89,17,Northern Spain,Rueda,Verdejo
2406,Spain,88,18,Northern Spain,Rioja,Tempranillo
2407,Spain,93,99,Catalonia,Priorat,Carignane
2408,Spain,87,22,Catalonia,Cava,Sparkling Blend
2409,Spain,87,20,Northern Spain,Rioja,Rosa
2410,Spain,86,9,Northern Spain,Ribera del Duero,Tempranillo
2411,Spain,86,8,Central Spain,Valdepea±as,Tempranillo
2412,Spain,86,9,Northern Spain,Campo de Borja,Rosa
2413,Spain,88,19,Galicia,Ra?as Baixas,Albariato
2414,Spain,88,23,Catalonia,Penedas,Sparkling Blend
2415,Spain,88,30,Catalonia,Terra Alta,Grenache
2416,Spain,88,20,Galicia,Ra?as Baixas,Albariato
2417,Spain,88,29,Northern Spain,Rioja,Tempranillo
2418,Spain,88,24,Catalonia,Priorat,Red Blend
2419,Spain,84,20,Northern Spain,Bierzo,Godello
2420,Spain,86,9,Northern Spain,Campo de Borja,Rosa
2421,Spain,86,21,Northern Spain,Rioja,Tempranillo Blend
2422,Spain,86,14,Northern Spain,Calatayud,Rosa
2423,Spain,88,19,Andalucia,Vino de la Tierra de CaÁdiz,Red Blend
2424,Spain,88,30,Catalonia,Priorat,Red Blend
2425,Spain,90,36,Catalonia,Cava,Sparkling Blend
2426,Spain,90,30,Andalucia,Manzanilla-Sanla¼car de Barrameda,Sherry
2427,Spain,87,17,Northern Spain,Rioja,Tempranillo
2428,Spain,87,20,Catalonia,Priorat,Red Blend
2429,Spain,88,29,Northern Spain,Rioja,Tempranillo
2430,Spain,88,24,Catalonia,Priorat,Red Blend
2431,Spain,88,20,Galicia,Ra?as Baixas,White Blend
2432,Spain,88,23,Catalonia,Priorat,Red Blend
2433,Spain,88,20,Central Spain,Vino de la Tierra de Castilla,Verdejo
2434,Spain,84,9,Northern Spain,Caria±ena,Red Blend
2442,US,88,39,California,Paso Robles,Red Blend
2443,US,88,16,California,Monterey County,Pinot Grigio
2444,US,88,32,California,Paso Robles,Mourvadre
2445,US,88,18,California,Santa Barbara County,Chardonnay
2446,US,92,58,California,Coombsville,Chardonnay
2447,US,92,50,California,Amador County,Rhane-style Red Blend
2448,US,92,48,California,Russian River Valley,Sparkling Blend
2449,US,92,32,California,Sonoma Coast,Pinot Noir
2450,US,92,43,California,Santa Maria Valley,Pinot Noir
2451,US,92,100,California,Mount Veeder,Cabernet Sauvignon
2452,US,92,35,California,Monterey County,Syrah
2453,US,91,60,Oregon,Willamette Valley,Pinot Noir
2454,US,91,16,Oregon,Oregon,Pinot Gris
2455,US,91,42,California,Paso Robles,Syrah
2456,US,91,20,California,Napa Valley,Pinot Noir
2457,US,91,38,California,Carneros,Pinot Noir
2458,US,91,32,California,Clear Lake,Zinfandel
2459,US,94,60,Washington,Walla Walla Valley (WA),Syrah
2460,US,94,30,California,Napa Valley,Riesling
2461,US,94,30,California,Napa Valley,Riesling
2462,US,94,65,California,Santa Maria Valley,Pinot Noir
2463,US,94,90,Oregon,Dundee Hills,Pinot Noir
2464,US,94,85,California,Anderson Valley,Pinot Noir
2465,US,94,70,California,Fort Ross-Seaview,Pinot Noir
2466,US,94,70,Oregon,Willamette Valley,Pinot Noir
2467,US,94,60,California,Russian River Valley,Pinot Noir
2468,US,94,155,California,Napa Valley,Cabernet Sauvignon
2469,US,94,48,Oregon,Dundee Hills,Pinot Noir
2470,US,94,95,California,Mount Veeder,Cabernet Sauvignon
2471,US,94,80,California,Carneros,Sparkling Blend
2472,US,94,49,Oregon,Ribbon Ridge,Pinot Noir
2473,US,94,50,Washington,Walla Walla Valley (WA),Syrah
2474,US,94,95,California,Napa Valley,Cabernet Sauvignon
2475,US,94,63,Oregon,Willamette Valley,Chardonnay
2476,US,91,50,California,Knights Valley,Cabernet Sauvignon
2477,US,91,45,California,Napa Valley,Sauvignon Blanc
2478,US,91,38,California,Paso Robles Willow Creek District,Rhane-style White Blend
2479,US,91,30,Oregon,Willamette Valley,Pinot Noir
2480,US,91,22,California,Knights Valley,Syrah
2481,US,91,60,California,Napa Valley,Cabernet Sauvignon
2482,US,91,48,California,Santa Lucia Highlands,Chardonnay
2483,US,91,40,California,Russian River Valley,Chardonnay
2484,US,91,50,California,Santa Maria Valley,Chardonnay
2485,US,91,48,Oregon,Dundee Hills,Pinot Noir
2486,US,91,50,Oregon,Willamette Valley,Sparkling Blend
2487,US,91,40,California,Santa Lucia Highlands,Chardonnay
2488,US,91,42,Oregon,Willamette Valley,Pinot Noir
2489,US,90,41,California,Paso Robles,Red Blend
2490,US,90,29,Oregon,Umpqua Valley,Graaner Veltliner
2491,US,90,19,Oregon,Willamette Valley,Pinot Noir
2492,US,90,15,Oregon,Oregon,Pinot Gris
2493,US,90,45,Oregon,Dundee Hills,Pinot Noir
2494,US,90,18,Oregon,Oregon,Albariato
2495,US,90,15,California,California,Cabernet Sauvignon
2496,US,90,15,California,North Coast,Cabernet Sauvignon
2497,US,90,24,California,Napa Valley,Merlot
2498,US,90,80,California,Napa Valley,Red Blend
2499,US,90,50,California,Napa Valley,Cabernet Sauvignon
2500,US,90,28,California,Dry Creek Valley,Cabernet Sauvignon
2501,US,90,36,California,California,Rhane-style Red Blend
2502,US,90,40,California,Red Hills Lake County,Cabernet Sauvignon
2503,US,90,50,California,Central Coast,Chardonnay
2504,US,90,75,California,Paso Robles,Cabernet Sauvignon
2505,US,90,46,Washington,Walla Walla Valley (WA),Malbec
2506,US,90,20,California,Santa Ynez Valley,White Blend
2507,US,90,75,California,Alexander Valley,Cabernet Sauvignon
2508,US,90,28,California,Russian River Valley,Sauvignon Blanc
2509,US,90,60,California,Napa Valley,Chardonnay
2510,US,90,22,California,Sonoma Coast,Chardonnay
2511,US,90,30,California,Russian River Valley,Chardonnay
2512,US,90,35,California,Alexander Valley,Cabernet Sauvignon
2513,US,90,38,California,Sonoma Valley,Rhane-style Red Blend
2514,US,90,22,California,Lodi,Tempranillo
2515,US,87,36,Washington,Columbia Valley (WA),Cabernet Sauvignon
2516,US,87,30,California,Paso Robles,Zinfandel
2517,US,87,20,New York,Finger Lakes,Cabernet Franc
2518,US,87,32,Washington,Wahluke Slope,Grenache
2519,US,87,20,Washington,Columbia Valley (WA),Sauvignon Blanc
2520,US,87,30,California,Livermore Valley,Chardonnay
2521,US,87,20,California,Lodi,Cabernet Sauvignon
2522,US,87,23,Idaho,,Cabernet Sauvignon
2523,US,87,22,Washington,Yakima Valley,Rhane-style White Blend
2524,US,87,20,California,Paso Robles,Cabernet Sauvignon
2525,US,87,22,Idaho,,Chardonnay
2526,US,87,16,Idaho,,White Blend
2527,US,87,17,Idaho,,Riesling
2528,US,86,26,California,Knights Valley,Chardonnay
2529,US,86,32,California,South Coast,Syrah
2530,US,86,18,California,California,Moscato
2531,US,86,35,Washington,Red Mountain,Rosa
2532,US,86,31,California,Napa Valley,Cabernet Sauvignon
2533,US,86,24,California,Paso Robles,Viognier
2534,US,86,12,Washington,Columbia Valley (WA),Merlot
2535,US,86,18,California,Mendocino County,Pinot Noir
2536,US,86,24,California,Paso Robles,Chardonnay
2537,US,86,14,California,Santa Ynez Valley,Sauvignon Blanc
2538,US,86,12,California,California,Pinot Noir
2539,US,86,32,California,South Coast,Red Blend
2540,US,86,28,California,Dry Creek Valley,Barbera
2541,US,89,49,California,Anderson Valley,Pinot Noir
2542,US,89,35,Oregon,Willamette Valley,Chardonnay
2543,US,89,30,California,Carmel Valley,Bordeaux-style Red Blend
2544,US,89,46,Oregon,Chehalem Mountains,Pinot Noir
2545,US,89,50,Oregon,Willamette Valley,Pinot Noir
2546,US,89,43,California,Santa Ynez Valley,Red Blend
2547,US,89,39,California,Santa Barbara County,Syrah
2548,US,89,65,California,Paso Robles,Zinfandel
2549,US,89,35,Oregon,Rogue Valley,Syrah
2550,US,89,60,California,Paso Robles,Zinfandel
2551,US,89,44,Oregon,McMinnville,Pinot Noir
2552,US,92,30,California,Green Valley,Chardonnay
2553,US,92,45,California,Napa Valley,Zinfandel
2554,US,92,125,California,Napa Valley,Bordeaux-style Red Blend
2555,US,92,98,California,Atlas Peak,Cabernet Sauvignon
2556,US,92,40,California,Santa Ynez Valley,Red Blend
2557,US,92,60,California,Santa Maria Valley,Chardonnay
2558,US,92,68,California,Carneros,Chardonnay
2559,US,92,45,California,Santa Barbara County,Syrah
2560,US,92,66,Washington,Columbia Gorge (WA),Chardonnay
2561,US,92,32,California,Sta. Rita Hills,Chardonnay
2562,US,92,55,California,Russian River Valley,Chardonnay
2563,US,92,20,California,California,Viognier
2564,US,92,32,California,Santa Maria Valley,Chardonnay
2565,US,92,35,Washington,Red Mountain,Viognier
2566,US,92,44,California,Fort Ross-Seaview,Chardonnay
2567,US,90,24,California,Sierra Foothills,Cabernet Franc
2568,US,90,20,California,Amador County,Zinfandel
2569,US,90,23,California,Central Coast,Pinot Noir
2570,US,90,49,California,Green Valley,Pinot Noir
2571,US,90,35,California,Lodi,Carignane
2572,US,90,18,Oregon,Willamette Valley,Pinot Gris
2573,US,90,42,California,Sonoma Valley,Zinfandel
2574,US,90,48,Oregon,Dundee Hills,Pinot Noir
2575,US,90,30,California,Napa Valley,Chardonnay
2576,US,90,40,California,Red Hills Lake County,Cabernet Sauvignon
2577,US,90,22,California,Sierra Foothills,Merlot
2578,US,90,15,California,California,Cabernet Sauvignon
2579,US,90,15,California,North Coast,Cabernet Sauvignon
2580,US,94,62,California,Russian River Valley,Pinot Noir
2581,US,94,49,Oregon,Dundee Hills,Pinot Noir
2582,US,94,95,California,Rutherford,Cabernet Sauvignon
2583,US,94,55,California,Coombsville,Chardonnay
2584,US,94,48,California,Sta. Rita Hills,Chardonnay
2585,US,94,68,California,Sta. Rita Hills,Pinot Noir
2586,US,94,90,Oregon,Dundee Hills,Pinot Noir
2587,US,93,60,California,Sonoma Coast,Pinot Noir
2588,US,93,125,Washington,Washington,Bordeaux-style Red Blend
2589,US,93,85,California,Alexander Valley,Cabernet Sauvignon
2590,US,93,60,California,Sta. Rita Hills,Pinot Noir
2591,US,93,55,California,Santa Maria Valley,Syrah
2592,US,93,58,California,Russian River Valley,Chardonnay
2593,US,93,48,Oregon,Chehalem Mountains,Pinot Noir
2594,US,93,40,California,Amador County,Zinfandel
2595,US,93,60,California,California,Chardonnay
2596,US,93,120,California,Howell Mountain,Cabernet Sauvignon
2597,US,93,100,California,Alexander Valley,Cabernet Sauvignon
2598,US,93,34,California,Lodi,Zinfandel
2599,US,91,40,California,Napa Valley,Zinfandel
2600,US,91,20,Oregon,Dundee Hills,Chardonnay
2601,US,91,55,California,Napa Valley,Cabernet Sauvignon
2602,US,91,45,California,Ben Lomond Mountain,Pinot Noir
2603,US,91,26,Oregon,Chehalem Mountains,Pinot Gris
2604,US,91,28,California,Russian River Valley,Chardonnay
2605,US,91,38,California,Russian River Valley,Chardonnay
2606,US,91,44,California,Napa Valley,Red Blend
2607,US,91,45,California,Sonoma Coast,Pinot Noir
2608,US,91,50,California,Arroyo Seco,Sauvignon Blanc
2609,US,90,38,California,Napa Valley,Cabernet Sauvignon
2610,US,90,64,California,Paso Robles,Bordeaux-style Red Blend
2611,US,90,18,California,Russian River Valley,Gewaarztraminer
2612,US,90,40,California,Edna Valley,Pinot Noir
2613,US,90,18,Oregon,Willamette Valley,Gewaarztraminer
2614,US,90,30,California,Russian River Valley,Rhane-style White Blend
2615,US,90,111,California,Oak Knoll District,Cabernet Sauvignon
2616,US,90,32,Oregon,Rogue Valley,Tempranillo
2617,US,90,57,Oregon,Oregon,Pinot Noir
2618,US,90,34,California,Russian River Valley,Grenache
2619,US,90,24,Oregon,Willamette Valley,Chardonnay
2620,US,88,30,California,Santa Barbara County,Grenache
2621,US,88,39,California,Russian River Valley,Chardonnay
2622,US,88,55,California,Anderson Valley,Pinot Noir
2623,US,88,22,California,Sonoma Coast,Gewaarztraminer
2624,US,88,25,California,Arroyo Grande Valley,Pinot Noir
2625,US,88,48,Oregon,Willamette Valley,Pinot Noir
2626,US,88,19,California,Santa Barbara County,Viognier
2627,US,88,18,California,Central Coast,Chardonnay
2628,US,88,18,California,Alexander Valley,Merlot
2629,US,88,65,Oregon,Willamette Valley,Pinot Noir
2630,US,88,25,California,Carneros,Chardonnay
2631,US,88,48,California,Carneros-Napa Valley,Pinot Noir
2632,US,90,55,California,Moon Mountain District Sonoma County,Cabernet Sauvignon
2633,US,90,46,California,Sonoma Coast,Chardonnay
2634,US,90,55,California,Santa Barbara County,Pinot Noir
2635,US,90,30,California,Sta. Rita Hills,Pinot Noir
2636,US,90,25,New York,Finger Lakes,Cabernet Franc
2637,US,90,27,New York,Finger Lakes,Pinot Noir
2638,US,90,28,Washington,Yakima Valley,Syrah
2639,US,90,48,California,Sonoma Coast,Chardonnay
2640,US,90,36,California,Happy Canyon of Santa Barbara,Sauvignon Blanc
2641,US,90,48,California,Paso Robles,Red Blend
2642,US,90,60,California,Russian River Valley,Chardonnay
2643,US,90,42,California,Oak Knoll District,Cabernet Franc
2644,US,90,45,California,Paso Robles,Sangiovese
2645,US,90,39,California,Alexander Valley,Zinfandel
2646,US,90,25,California,Alexander Valley,Sauvignon Blanc
2647,US,90,40,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
2648,US,90,85,California,Mount Veeder,Cabernet Sauvignon
2649,US,90,15,California,Dunnigan Hills,Tempranillo
2650,US,86,18,California,California,Red Blend
2651,US,85,15,California,Livermore Valley,Red Blend
2652,US,85,15,California,California,Cabernet Sauvignon
2653,US,85,12,California,California,Cabernet Sauvignon
2654,US,85,18,California,California,Merlot
2655,US,85,65,California,Moon Mountain District Sonoma County,Cabernet Sauvignon
2656,US,89,20,California,Yountville,Chardonnay
2657,US,89,25,California,Santa Ynez Valley,Riesling
2658,US,89,36,California,Santa Maria Valley,Chardonnay
2659,US,89,36,California,Santa Ynez Valley,Tempranillo
2660,US,89,30,California,Paso Robles,Petit Verdot
2661,US,89,45,Oregon,Willamette Valley,Pinot Noir
2662,US,89,20,Oregon,Willamette Valley,Pinot Gris
2663,US,89,28,Oregon,Willamette Valley,Pinot Noir
2664,US,89,42,California,Santa Ynez Valley,Syrah
2665,US,89,14,Oregon,Oregon,Riesling
2666,US,89,18,Oregon,Umpqua Valley,Rosa
2667,US,89,39,California,California,Red Blend
2668,US,87,28,Washington,Yakima Valley,Cabernet Sauvignon
2669,US,87,36,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
2670,US,87,28,California,Sonoma Valley,Bordeaux-style Red Blend
2671,US,87,32,California,Livermore Valley,Red Blend
2672,US,87,28,Washington,Horse Heaven Hills,Merlot
2673,US,87,26,Washington,Walla Walla Valley (WA),Syrah
2674,US,87,32,California,Calistoga,Sauvignon Blanc
2675,US,87,11,California,California,Cabernet Sauvignon
2676,US,87,26,Washington,Columbia Valley (WA),Rhane-style White Blend
2677,US,87,19,California,Napa Valley,Syrah
2678,US,87,22,Idaho,,Red Blend
2679,US,87,28,Washington,Columbia Valley (WA),Bordeaux-style Red Blend
2680,US,87,28,California,Livermore Valley,Pinot Blanc
2681,US,87,20,California,Paso Robles,Zinfandel
2682,US,87,25,California,Napa Valley,Red Blend
2683,US,87,16,New York,Finger Lakes,Chardonnay
2684,US,87,18,New York,Finger Lakes,Gewaarztraminer
2685,US,87,25,California,Dry Creek Valley,Cabernet Sauvignon
2686,US,90,48,Oregon,Dundee Hills,Pinot Noir
2687,US,90,30,California,Napa Valley,Chardonnay
2688,US,90,18,Oregon,Willamette Valley,Pinot Gris
2689,US,90,70,California,Napa Valley,Cabernet Sauvignon
2690,US,90,25,California,Oak Knoll District,Riesling
2691,US,90,42,California,Napa Valley,Merlot
2692,US,90,50,California,Napa Valley,Cabernet Sauvignon
2693,US,90,22,California,Amador County,Mourvadre
2694,US,90,26,California,Sierra Foothills,Barbera
2695,US,90,80,California,Napa Valley,Red Blend
2696,US,90,28,California,Amador County,Tempranillo
2697,US,90,50,California,Adelaida District,Rhane-style Red Blend
2698,US,90,40,California,Adelaida District,Zinfandel
2699,US,90,22,California,Sierra Foothills,Syrah
2700,US,90,50,California,Livermore Valley,Cabernet Franc
2701,US,90,55,California,Moon Mountain District Sonoma County,Cabernet Sauvignon
2702,US,90,37,New York,North Fork of Long Island,Champagne Blend
2703,US,90,42,California,Lake County,Merlot
2704,US,90,60,California,Oak Knoll District,Cabernet Sauvignon
2705,US,90,27,New York,Finger Lakes,Pinot Noir
2706,US,90,48,California,Sonoma Coast,Pinot Noir
2707,US,90,45,California,Santa Lucia Highlands,Pinot Noir
2708,US,90,15,California,Dunnigan Hills,Tempranillo
2709,US,90,40,California,Paso Robles,Cabernet Sauvignon
2710,US,92,35,Washington,Red Mountain,Viognier
2711,US,92,44,California,Fort Ross-Seaview,Chardonnay
2712,US,92,32,California,Santa Maria Valley,Chardonnay
2713,US,92,50,California,Sonoma Valley,Zinfandel
2714,US,92,27,California,Arroyo Grande Valley,Chardonnay
2715,US,92,15,Washington,Columbia Valley (WA),Riesling
2716,US,92,35,California,Santa Ynez Valley,Syrah
2717,US,92,33,California,Santa Cruz Mountains,Cabernet Sauvignon
2718,US,92,140,Washington,Columbia Valley (WA),Merlot
2719,US,92,35,California,Santa Barbara County,Syrah
2720,US,92,40,California,Santa Ynez Valley,Rhane-style Red Blend
2721,US,92,21,Washington,Columbia Gorge (WA),Riesling
2722,US,92,80,California,Paso Robles,Red Blend
2723,US,92,28,Washington,Columbia Valley (WA),Cabernet Sauvignon
2724,US,92,40,California,Sonoma Coast,Chardonnay
2725,US,93,40,California,Edna Valley,Syrah
2726,US,93,65,California,Napa Valley,Chardonnay
2727,US,93,,California,Edna Valley,Syrah
2728,US,93,28,California,San Luis Obispo,Syrah
2729,US,93,51,California,Russian River Valley,Chardonnay
2730,US,93,30,California,Paso Robles,Cabernet Sauvignon
2731,US,93,45,California,Napa Valley,Sauvignon Blanc
2732,US,93,32,California,Paso Robles,Red Blend
2733,US,93,125,Oregon,Dundee Hills,Chardonnay
2734,US,93,150,California,Rutherford,Cabernet Sauvignon
2735,US,93,60,California,Fort Ross-Seaview,Syrah
2736,US,93,70,Oregon,Willamette Valley,Pinot Noir
2737,US,93,60,Oregon,Dundee Hills,Pinot Noir
2738,US,93,80,California,Carneros,Sparkling Blend
2739,US,93,32,California,Sonoma Coast,Syrah
2740,US,93,60,California,Sta. Rita Hills,Pinot Noir
2741,US,93,45,California,Sta. Rita Hills,Chardonnay
2742,US,93,60,Oregon,Eola-Amity Hills,Pinot Noir
2743,US,93,80,California,Fort Ross-Seaview,Pinot Noir
2744,US,93,85,California,Santa Maria Valley,Pinot Noir
2745,US,89,39,California,California,Red Blend
2746,US,89,25,California,Carneros,Chardonnay
2747,US,89,31,California,Livermore Valley,Rhane-style Red Blend
2748,US,89,25,California,Arroyo Grande Valley,Sparkling Blend
2749,US,89,18,Oregon,Willamette Valley,Pinot Gris
2750,US,89,25,Oregon,Dundee Hills,Rosa
2751,US,89,65,California,Oakville,Cabernet Sauvignon
2752,US,89,40,Oregon,Willamette Valley,Pinot Noir
2753,US,89,26,California,Santa Barbara County,Pinot Noir
2754,US,90,28,Oregon,Oregon,Tempranillo
2755,US,90,40,California,Mendocino,Red Blend
2756,US,90,72,California,Sonoma Coast,Pinot Noir
2757,US,90,44,California,Anderson Valley,Pinot Noir
2758,US,90,36,California,Russian River Valley,Chardonnay
2759,US,90,70,California,Sta. Rita Hills,Chardonnay
2760,US,90,48,Oregon,McMinnville,Pinot Noir
2761,US,90,125,California,Rutherford,Cabernet Sauvignon
2762,US,90,37,Oregon,Willamette Valley,Pinot Noir
2763,US,90,28,Oregon,Willamette Valley,Sparkling Blend
2764,US,85,13,California,California,Chardonnay
2765,US,85,20,California,California,Chardonnay
2766,US,85,18,California,California,Pinot Grigio
2767,US,85,100,California,Napa Valley,Cabernet Sauvignon
2768,US,85,30,California,Russian River Valley,Chardonnay
2769,US,91,65,Oregon,Chehalem Mountains,Pinot Noir
2770,US,91,32,Oregon,Dundee Hills,Pinot Noir
2771,US,91,36,California,Santa Lucia Highlands,Pinot Noir
2772,US,91,43,California,Alexander Valley,Syrah
2773,US,91,65,Oregon,Chehalem Mountains,Pinot Noir
2774,US,91,48,California,Russian River Valley,Pinot Noir
2775,US,91,42,California,Sonoma Mountain,Pinot Noir
2776,US,88,19,Oregon,Umpqua Valley,Pinot Noir
2777,US,88,21,California,Napa Valley,Merlot
2778,US,88,20,Oregon,Dundee Hills,Pinot Noir
2779,US,88,25,Virginia,Virginia,Cabernet Franc
2780,US,88,72,Virginia,Virginia,Bordeaux-style Red Blend
2781,US,88,70,California,Napa Valley,Bordeaux-style Red Blend
